URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Category
https://github.com/horovod/horovod/discussions/2763,2020/12/23 9:52 AM,This issue has been automatically marked as stale because it has not had recent activity. It will be closed if no further activity occurs. Thank you for your contributions.,2021/3/24 12:49 AM,9,,(II) External Repository
https://github.com/horovod/horovod/discussions/2763,2020/12/23 9:52 AM,looking into this,2021/3/24 2:26 PM,10,,(II) External Repository
https://github.com/horovod/horovod/discussions/2763,2020/12/23 9:52 AM,The answer by @romerojosh is indeed the preferred way.,2021/4/28 8:59 PM,11,,(II) External Repository
https://github.com/iterative/dvc/discussions/5208,2021/1/5 3:13 PM,"Hi @raman-rajarathinam!
Currently, we do not have an open issue for that. Could you open one? If we get enough demand for that feature, we definitely would consider that. Also, we are open to contributors pull requests, and can help with development, if one decides to follow this path.",2021/1/6 8:58 AM,1,1,(IV) Reporting a Clarification Request
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"Hi @kskyten
Could you please give us a bit more details? Are you talking about deep learning style computations when a result of each epoch will be saved and then, possible, reused? If so, how do you save the results - as a single file or a set of files in an input directory (like in Pachyderm docs)?",2017/12/5 5:57 PM,1,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"Let's say you have a folder of images and you define a computationally intensive pipeline for them. After having defined this pipeline you acquire new images that you want to process. This corresponds to the inter-datum incrementality in Pachyderm, if I understood correctly.",2017/12/11 12:02 AM,2,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"We are going to implement Dependency to directory #154 which is a little bit related to this incremental feature. But it is not enough.
This is a good scenario. Let's keep this feature request - it will be implemented. We just need to decide a priority.",2017/12/12 7:08 AM,3,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"@dmpetrov , are we there yet or we should keep this open?",2019/2/5 12:05 AM,4,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"@MrOutis Yep, this should work now by using dvc unprotect: https://dvc.org/doc/user-guide/how-to/update-tracked-files
Closing, please feel free to reopen.",2019/2/5 12:09 AM,5,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"Guys, this is actually a request for streaming\micro-batch processing.
Scenario: I have a dir with images and I'd like to process each image with dwt_ll4.py to generate a spectrum matrixes. If new 23 images were added I'd like to run the script only for these 23 images.
It is mostly data engineering scenario, not data science. So, we should think carefully if DVC should handle this or not. But it is still a valid case and it will be especially useful when we implement multi-processing #755.
So, I'm renaming and reopening.",2019/2/5 12:30 AM,6,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"Thanks, @dmpetrov",2019/2/5 12:32 AM,7,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"Hi, has this eventually been implemented ?",2019/11/15 10:53 AM,8,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"Hi @Pierre-Bartet, it have not been yet implemented. Would you find this feature useful? Could you describe your use case?",2019/11/15 1:40 PM,9,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"@pared Use cases equivalent to the one already described:

Scenario: I have a dir with images and I'd like to process each image with dwt_ll4.py to generate a spectrum matrixes. If new 23 images were added I'd like to run the script only for these 23 images.

In fact this is exactly at this point that data version control tools could become really useful because the situation is messier than in the 'vanilla' use case. AFAIK Pachyderm is the only tool with this kind of feature but it is super heavy. I think what is needed is to be able to


Add an empty collection of objects:
$ dvc add --collection  my_collection


Create a pipeline using this collection as a dependency, applying computation.py separately on each object of the collection:
$ dvc run --d  my_collection computation.py


Later add new files to the collection:
$ dvc add new_file(s) --to my_collection


So that a dvc repro would only run on needed files.
The hard part is that:
$ dvc run --d  my_collection computation.py
could both mean:

'apply computation.py separately on each object of the collection' -> If for example we want to substract the mean of each image from each pixel
'apply computation.py on the whole collection' -> If for example we want to substract the global mean of all the images from each pixel

So I guess the '--d' should be replaced by something else to distinguish between those two cases.",2019/11/15 2:46 PM,10,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"
could both mean

'apply computation.py separately on each object of the collection' -> If for example, we want to subtract the mean of each image from each pixel
'apply computation.py on the whole collection' -> If for example, we want to subtract the global mean of all the images from each pixel


I don't think that distinguishing whether to apply a given code on each image or all images should be DVC responsibility. DVC is an abstraction that takes care of tracking code and its dependencies.  But there are too many use cases of DVC (any data science project, so data can range from CSV to folder full of files).
This use case(apply on image vs dataset) assumes that DVC is aware of code logic and dependency structure, while it should not be.
Having said that I think that we could implement this feature (applying on ""new"" data) for directory dependencies, but it would need to be users' conscious decision to use it.
One option could be, for example, flag-like:
dvc run -d modified_folder -o spectrum_matrices_folder --incremental code.py
Implementation won't be that easy though, because we should probably create some temporary dir that would store ""only new"" dependency files, and apply code to this temp dir and append output to already existing output of this stage.
Some notes:

How can we be sure that output md5 is the same as it would be if we just run processing on the whole modified_folder? Does it even matter if the user made a conscious decision to use --incremental?
In the case of code using information about the whole dataset, this feature can produce wrong outputs.
(e.g subtract mean of all images, that case requires running the code on the whole dataset, in other case mean of all images won't be mean of all images, just batch mean)
(At least in the beginning) We would need verification that this option is used for dir dependency

After writing this, it seems to me that my proposition for this solution is wrong since it can easily be misused. Leaving this here for further discussion. Maybe we could implement this as advanced use case but that seems dangerously similar to --outs-preserve. Or maybe someone has a better idea of how it should be done.",2019/11/19 1:21 PM,11,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"@Pierre-Bartet @pared an interesting discussion. I also don't see a way how DVC being completely agnostic to the way code and files are organized now can solve this now. Thinking about the right abstraction for the job, I have first the question back:
Let's imaging we do:
$ dvc run --d my_collection computation.py
How does this script organized internally? How does it read the data from this my_collection?
I'm asking because right now like I mentioned we don't dictate any of that. But when we start doing things incrementally how do pass that delta information to the script? How will it know that it needs to read only certain files from the directory?
@Pierre-Bartet do you have some ideas that comes to your mind?",2019/11/20 4:42 AM,12,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"I've been thinking about it but I see no solution that would not totally change DVC's behaviour, mostly because of what you just said:

when we start doing things incrementally how do pass that delta information to the script?

The behaviour I had in mind was to have the dependencies given as arguments to the scripts (here computation.py) so that dvc run could either:

call repeteadly computation.py file_i
call a single time computation.py folder

But that is indeed a huge deviation from the current dvc behaviour",2019/11/20 9:37 AM,13,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"This is also a feature which I would like to see handled better with DVC if possible. Currently, the only way to avoid expensive re-computation on partial data sets when adding new data is to bypass DVC altogether, execute the processing on only the new files, and then run dvc commit on the results -- which seems rather to detract from the whole point of using DVC in the first place to track changes to datasets. And yet, it must be possible to avoid re-processing tens of thousands of files just because a single new file was added to an input directory.
@Pierre-Bartet, my thoughts for a possible behaviour were also in the same direction as yours, passing [delta] dependencies to the script being run.
A gentler approach along the same lines may be the following:

DVC could maintain an index of filepaths changed since the last commit, for example in a section of the .dvc file of the dependency in question
It's up to the script called by dvc run whether it wants to read and make use of this index to filter the input files, or to ignore the information and process everything as usual
After a successful run, the index is flushed and the hashes re-computed

This is for sure ""advanced"" behaviour and requires users to be aware of the existence of the index. But at least it doesn't mean DVC having to change its behaviour in regard to how it calls commands with dvc run.
I realise this suggestion isn't necessarily entirely thought through, for which I apologise. Please feel free to tear it down where necessary :)",2019/11/21 4:04 PM,14,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"I find this feature really useful __
Not ML related but with ETL is pretty common to do such things.
Having a cache  is not useful if you are still recomputing files.
The simplest scenario that I can imagine is by giving the user a way to tell which files are new, for example:

When you add more files:

Doing dvc ls --outs --new data.dvc would output:

that way the user would iterate over all of those files and run the respective command and then dvc commit data.
The implementation for ls --outs --new would be something like the following:

We could start with a simple implementation and add more features depending on users request, what do you think?

A lot of manual work, but if you want to process everything with a single call, like @Pierre-Bartet suggested in #331 (comment), you can link those files to a new directory and use it as an argument for your script:
",2019/11/21 9:38 PM,15,,(III) Reporting an Enhancement
