,URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Category
168,https://github.com/facebook/docusaurus/discussions/5810,2021-10-28 07:12:55.000000,"It's impossible for us to help you without further information about setup, Docusaurus version, etc. Also, GH issues is not for questions. If you feel like it's a bug, please use the bug template; otherwise, let's move to discussions.",2021-10-28 08:15:30.000000,1,1.0,Invalid issues
169,https://github.com/fomantic/Fomantic-UI/discussions/1771,2020-11-16 07:45:39.000000,"AFAIK the SUI react people are working on a provider layer to support fomantic.
I am turning this issue into a discussions thread",2020-11-16 07:49:14.000000,1,1.0,Non Actionable Topic
170,https://github.com/fomantic/Fomantic-UI/discussions/1771,2020-11-16 07:45:39.000000,"We would need volunteering, responsible active maintainers with internal SUIR knowledge for such a task. Even if people would contribute, there must be some people doing serious reviews for quality merging, understanding the existing SUIR Core library in it's detail to make sure everything works altogether. Those people should also be aware for additional active development whenever FUI is updated.
The FUI core team can't accomplish this. So ""just"" forking SUIR is the wrong sign to the community IMHO. They will at least expect an initial release to be fully compatible to FUI (not even SUIR is fully compatible to SUI )
If we just fork it, most people will start complaining that several things won't work (because they simply don't exist in SUIR yet like calendar, slider, toast). And with nobody actively maintaining it, it's likely to become the same situation as SUI is today.
Remember, at least all (missing) JS modules have to be recreated in a FUIR which is quite a challenging task.
@kevinresol Would you like to become a possible first active maintainer of such a fork? 😉",2020-11-16 08:06:19.000000,2,,Non Actionable Topic
171,https://github.com/fomantic/Fomantic-UI/discussions/1877,2021-02-08 12:55:37.000000,"From my understanding a perfect CLS is about reserving exact space for content which is lazy loaded, so space does not change when the area appears. (Please correct me, if i am mistaken.)
Isn't this something the webpage designer has to take care of? Rather than the framework?
You may use placeholder for that purpose.
Other than that, i cannot see any issues when scrolling the mentioned sticky demopage (which is only there to demonstrate the sticky module anyway)",2021-02-08 18:59:37.000000,1,,Not a Bug
172,https://github.com/fomantic/Fomantic-UI/discussions/1877,2021-02-08 12:55:37.000000,"Moving to discussion, because this is a question of individual page layout and not a framework bug.
High CSL on the sticky demo page is natural, because changing content position is the general usecase of the sticky module",2021-02-08 21:33:32.000000,2,1.0,Not a Bug
173,https://github.com/FormidableLabs/victory/discussions/2114,2022-01-20 13:00:12.000000,"@vlopezitrs Have you tried to make use of the standalone prop? If you set standalone={false}, I think that will allow you to do what you want, just like in this page: https://formidable.com/open-source/victory/guides/custom-charts
Using standalone={false} does require a little more work on your part because the <svg> element is not automatically made for you, but if you want more control over data with multiple axes, this seems like the way to go.",2022-02-09 21:59:47.000000,1,,Non Actionable Topic
174,https://github.com/FormidableLabs/victory/discussions/2114,2022-01-20 13:00:12.000000,"Hi @vlopezitrs, I'm going to convert this to a discussion thread.",2022-02-15 22:58:22.000000,2,1.0,Non Actionable Topic
175,https://github.com/FormidableLabs/victory/discussions/2116,2021-12-16 23:26:45.000000,"Hi @johnnywang, I'm going to move this issue to a discussion thread so we can continue to discuss it there.",2022-02-15 23:37:03.000000,1,1.0,Non Actionable Topic
176,https://github.com/FormidableLabs/victory/discussions/2118,2021-12-17 03:52:00.000000,"Hi @kieuquang1110tt, when you get a chance do you mind throwing this in code sandbox? That would make it easier for me to see what is going on.
My guess at the moment is that the Victory style prop only supports specific attributes, and you might need to use a custom component to have a little more control.
",2021-12-24 23:14:50.000000,1,,Non Actionable Topic
177,https://github.com/FormidableLabs/victory/discussions/2118,2021-12-17 03:52:00.000000,react native 中如何实现？？,2022-01-05 08:11:46.000000,2,,Non Actionable Topic
178,https://github.com/FormidableLabs/victory/discussions/2118,2021-12-17 03:52:00.000000,"@kieuquang1110tt 可以实现，采用以下代码：
",2022-01-15 08:51:06.000000,3,,Non Actionable Topic
179,https://github.com/FormidableLabs/victory/discussions/2118,2021-12-17 03:52:00.000000,"Hi @kieuquang1110tt, I'm going to convert this help request to a discussion thread to prevent it from getting lost in issue reports. Thanks!",2022-02-15 23:39:47.000000,4,1.0,Non Actionable Topic
180,https://github.com/gatsbyjs/gatsby/discussions/28126,2020-11-17 13:15:09.000000,Hi @jasonbiondo . I'm going to convert your issue to a discussion :),2020-11-17 13:19:57.000000,1,1.0,Non Actionable Topic
181,https://github.com/gatsbyjs/gatsby/discussions/28126,2020-11-17 13:15:09.000000,"You can do this with custom resolvers using createResolvers API. See those links for some examples:
https://www.gatsbyjs.com/docs/node-apis/#createResolvers
https://github.com/gatsbyjs/gatsby/blob/master/examples/using-type-definitions/gatsby-node.js
Also in blog posts:
https://www.gatsbyjs.com/blog/2019-03-04-new-schema-customization/
https://www.gatsbyjs.com/blog/2019-03-18-releasing-new-schema-customization/
Also given your description, something like this will probably work:
",2020-12-07 18:54:00.000000,2,,Non Actionable Topic
